Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11
0.183	1.100237	0.4319936	0.1588138	0.05787877	0.02229863	0.009613774	0.004809708	0.002819297	0.001910769	0.001458458	0.001217327
0.184	1.104378	0.4342371	0.1599347	0.05842084	0.02256679	0.009756443	0.004894102	0.002875431	0.001952427	0.001492303	0.001246774
0.185	1.108528	0.4364886	0.1610613	0.05896661	0.02283734	0.009900707	0.00497962	0.002932418	0.00199478	0.001526751	0.001276769
0.186	1.112689	0.4387479	0.1621935	0.0595161	0.02311031	0.01004658	0.005066273	0.002990267	0.002037837	0.001561809	0.001307317
0.187	1.116859	0.4410151	0.1633313	0.06006932	0.02338571	0.01019407	0.005154071	0.003048988	0.002081606	0.001597485	0.001338428
0.188	1.121039	0.4432902	0.1644748	0.06062629	0.02366354	0.01034319	0.005243024	0.003108588	0.002126095	0.001633786	0.001370107
0.189	1.125228	0.4455733	0.1656239	0.06118701	0.02394382	0.01049395	0.005333142	0.003169077	0.002171312	0.00167072	0.001402362
0.19	1.129428	0.4478643	0.1667787	0.06175152	0.02422658	0.01064636	0.005424436	0.003230465	0.002217264	0.001708294	0.0014352
0.191	1.133637	0.4501632	0.1679392	0.06231982	0.02451181	0.01080044	0.005516915	0.003292759	0.002263961	0.001746516	0.001468629
0.192	1.137857	0.4524701	0.1691053	0.06289192	0.02479954	0.0109562	0.00561059	0.003355969	0.00231141	0.001785394	0.001502656
0.193	1.142086	0.454785	0.1702772	0.06346785	0.02508977	0.01111365	0.005705473	0.003420105	0.002359621	0.001824936	0.001537287
0.194	1.146325	0.4571078	0.1714548	0.06404761	0.02538252	0.0112728	0.005801571	0.003485175	0.0024086	0.001865148	0.001572531
0.195	1.150574	0.4594387	0.1726382	0.06463123	0.02567781	0.01143366	0.005898897	0.003551188	0.002458356	0.00190604	0.001608395
0.196	1.154833	0.4617775	0.1738274	0.06521872	0.02597565	0.01159625	0.00599746	0.003618155	0.002508899	0.001947619	0.001644887
0.197	1.159102	0.4641244	0.1750223	0.06581008	0.02627605	0.01176058	0.006097272	0.003686083	0.002560236	0.001989892	0.001682014
0.198	1.16338	0.4664792	0.176223	0.06640535	0.02657903	0.01192665	0.006198341	0.003754983	0.002612376	0.002032868	0.001719783
0.199	1.167669	0.4688422	0.1774295	0.06700452	0.0268846	0.01209449	0.006300681	0.003824864	0.002665327	0.002076555	0.001758203
0.2	1.171968	0.4712132	0.1786418	0.06760763	0.02719277	0.01226411	0.0064043	0.003895735	0.002719098	0.002120961	0.001797281
0.201	1.176276	0.4735922	0.1798599	0.06821468	0.02750356	0.0124355	0.00650921	0.003967606	0.002773699	0.002166094	0.001837024
0.202	1.180594	0.4759793	0.1810839	0.06882569	0.02781699	0.0126087	0.006615421	0.004040487	0.002829136	0.002211962	0.001877442
0.203	1.184923	0.4783745	0.1823138	0.06944067	0.02813306	0.01278371	0.006722943	0.004114386	0.00288542	0.002258573	0.00191854
0.204	1.189261	0.4807779	0.1835496	0.07005964	0.02845179	0.01296054	0.006831789	0.004189314	0.002942558	0.002305936	0.001960328
0.205	1.193609	0.4831893	0.1847912	0.07068262	0.02877319	0.0131392	0.006941968	0.00426528	0.003000561	0.002354058	0.002002813
0.206	1.197967	0.4856088	0.1860388	0.07130961	0.02909728	0.01331972	0.007053492	0.004342293	0.003059436	0.002402949	0.002046003
0.207	1.202335	0.4880365	0.1872923	0.07194064	0.02942408	0.01350209	0.00716637	0.004420364	0.003119193	0.002452616	0.002089907
0.208	1.206713	0.4904723	0.1885517	0.07257572	0.02975359	0.01368634	0.007280615	0.004499503	0.00317984	0.002503068	0.002134532
0.209	1.211101	0.4929163	0.1898171	0.07321486	0.03008583	0.01387247	0.007396237	0.004579719	0.003241386	0.002554314	0.002179886
0.21	1.215499	0.4953685	0.1910884	0.07385808	0.03042081	0.0140605	0.007513247	0.004661021	0.003303841	0.002606361	0.002225978
0.211	1.219907	0.4978288	0.1923658	0.0745054	0.03075856	0.01425044	0.007631657	0.004743421	0.003367214	0.002659219	0.002272815
0.212	1.224325	0.5002973	0.1936491	0.07515683	0.03109907	0.0144423	0.007751476	0.004826928	0.003431514	0.002712896	0.002320407
0.213	1.228753	0.502774	0.1949384	0.07581238	0.03144237	0.0146361	0.007872717	0.004911551	0.00349675	0.002767401	0.002368761
0.214	1.233191	0.5052589	0.1962338	0.07647208	0.03178848	0.01483184	0.007995391	0.004997301	0.003562931	0.002822742	0.002417885
0.215	1.237639	0.5077521	0.1975352	0.07713594	0.0321374	0.01502954	0.008119509	0.005084188	0.003630066	0.002878928	0.002467789
0.216	1.242096	0.5102535	0.1988426	0.07780396	0.03248915	0.01522922	0.008245081	0.005172222	0.003698165	0.002935969	0.00251848
0.217	1.246564	0.5127631	0.2001562	0.07847617	0.03284374	0.01543089	0.00837212	0.005261413	0.003767238	0.002993871	0.002569967
0.218	1.251042	0.515281	0.2014758	0.07915258	0.0332012	0.01563455	0.008500636	0.005351771	0.003837292	0.003052646	0.002622259
0.219	1.25553	0.5178072	0.2028015	0.07983321	0.03356152	0.01584022	0.00863064	0.005443308	0.003908339	0.003112301	0.002675364
0.22	1.260028	0.5203417	0.2041334	0.08051807	0.03392473	0.01604792	0.008762145	0.005536031	0.003980387	0.003172846	0.00272929
0.221	1.264536	0.5228844	0.2054713	0.08120719	0.03429084	0.01625765	0.008895162	0.005629953	0.004053447	0.003234289	0.002784047
0.222	1.269054	0.5254354	0.2068154	0.08190056	0.03465986	0.01646944	0.009029701	0.005725084	0.004127527	0.00329664	0.002839643
0.223	1.273582	0.5279948	0.2081657	0.08259821	0.03503182	0.01668328	0.009165776	0.005821433	0.004202637	0.003359907	0.002896086
0.224	1.27812	0.5305625	0.2095221	0.08330016	0.03540672	0.01689921	0.009303396	0.005919012	0.004278787	0.0034241	0.002953386
0.225	1.282668	0.5331386	0.2108848	0.08400641	0.03578458	0.01711722	0.009442574	0.00601783	0.004355987	0.003489228	0.003011552
0.226	1.287227	0.5357229	0.2122536	0.08471699	0.03616541	0.01733733	0.009583321	0.006117899	0.004434245	0.0035553	0.003070592
0.227	1.291795	0.5383157	0.2136286	0.08543191	0.03654923	0.01755955	0.009725649	0.006219229	0.004513573	0.003622326	0.003130515
0.228	1.296373	0.5409167	0.2150099	0.08615118	0.03693604	0.01778391	0.00986957	0.00632183	0.00459398	0.003690314	0.00319133
0.229	1.300962	0.5435262	0.2163974	0.08687483	0.03732588	0.0180104	0.01001509	0.006425713	0.004675475	0.003759274	0.003253047
0.23	1.30556	0.5461441	0.2177912	0.08760285	0.03771875	0.01823905	0.01016223	0.006530888	0.004758069	0.003829216	0.003315674
0.231	1.310169	0.5487704	0.2191913	0.08833528	0.03811466	0.01846986	0.010311	0.006637367	0.004841772	0.003900149	0.00337922
0.232	1.314787	0.5514051	0.2205976	0.08907213	0.03851363	0.01870286	0.01046141	0.006745161	0.004926594	0.003972082	0.003443695
0.233	1.319416	0.5540482	0.2220103	0.0898134	0.03891567	0.01893805	0.01061347	0.006854279	0.005012543	0.004045025	0.003509108
0.234	1.324055	0.5566998	0.2234293	0.09055913	0.03932081	0.01917544	0.01076719	0.006964733	0.005099632	0.004118987	0.003575467
0.235	1.328704	0.5593598	0.2248546	0.09130932	0.03972904	0.01941505	0.01092259	0.007076534	0.005187869	0.004193979	0.003642783
0.236	1.333363	0.5620282	0.2262862	0.09206398	0.0401404	0.0196569	0.01107967	0.007189692	0.005277265	0.004270009	0.003711064
0.237	1.338032	0.5647052	0.2277242	0.09282313	0.04055488	0.01990099	0.01123846	0.007304218	0.005367831	0.004347088	0.00378032
0.238	1.342711	0.5673906	0.2291686	0.0935868	0.04097252	0.02014734	0.01139895	0.007420124	0.005459576	0.004425225	0.003850561
0.239	1.3474	0.5700845	0.2306194	0.09435498	0.04139331	0.02039596	0.01156117	0.00753742	0.00555251	0.00450443	0.003921795
0.24	1.3521	0.5727869	0.2320765	0.0951277	0.04181728	0.02064687	0.01172512	0.007656118	0.005646645	0.004584712	0.003994032
0.241	1.356809	0.5754978	0.2335401	0.09590498	0.04224444	0.02090007	0.01189082	0.007776228	0.005741989	0.004666083	0.004067283
0.242	1.361529	0.5782172	0.2350102	0.09668683	0.04267481	0.02115559	0.01205828	0.007897763	0.005838555	0.004748551	0.004141555
0.243	1.366259	0.5809452	0.2364866	0.09747326	0.0431084	0.02141344	0.01222751	0.008020732	0.005936352	0.004832126	0.00421686
0.244	1.370999	0.5836817	0.2379696	0.09826428	0.04354522	0.02167362	0.01239852	0.008145146	0.00603539	0.004916818	0.004293207
0.245	1.375749	0.5864267	0.239459	0.09905992	0.04398529	0.02193616	0.01257133	0.008271018	0.00613568	0.005002638	0.004370604
0.246	1.380509	0.5891804	0.2409549	0.0998602	0.04442862	0.02220106	0.01274595	0.008398359	0.006237233	0.005089596	0.004449063
0.247	1.38528	0.5919425	0.2424573	0.1006651	0.04487523	0.02246835	0.01292238	0.008527179	0.006340059	0.005177701	0.004528593
0.248	1.39006	0.5947133	0.2439662	0.1014747	0.04532515	0.02273802	0.01310065	0.008657491	0.00644417	0.005266964	0.004609203
0.249	1.394851	0.5974927	0.2454817	0.102289	0.04577836	0.02301011	0.01328077	0.008789305	0.006549574	0.005357395	0.004690904
0.25	1.399652	0.6002807	0.2470036	0.1031079	0.0462349	0.02328461	0.01346274	0.008922633	0.006656285	0.005449004	0.004773706
0.251	1.404463	0.6030773	0.2485322	0.1039316	0.04669477	0.02356155	0.01364658	0.009057486	0.006764311	0.005541802	0.004857618
0.252	1.409284	0.6058825	0.2500673	0.1047599	0.04715801	0.02384094	0.01383231	0.009193877	0.006873664	0.005635798	0.00494265
0.253	1.414116	0.6086963	0.2516091	0.105593	0.0476246	0.02412278	0.01401993	0.009331816	0.006984354	0.005731004	0.005028813
0.254	1.418957	0.6115189	0.2531574	0.1064309	0.04809458	0.02440711	0.01420946	0.009471315	0.007096394	0.005827429	0.005116117
0.255	1.423809	0.61435	0.2547123	0.1072735	0.04856796	0.02469392	0.0144009	0.009612385	0.007209792	0.005925084	0.005204571
0.256	1.428671	0.6171899	0.2562739	0.108121	0.04904475	0.02498323	0.01459428	0.009755039	0.007324561	0.00602398	0.005294186
0.257	1.433543	0.6200384	0.2578421	0.1089732	0.04952496	0.02527506	0.01478961	0.009899287	0.007440712	0.006124126	0.005384972
0.258	1.438425	0.6228955	0.259417	0.1098302	0.05000862	0.02556942	0.01498689	0.01004514	0.007558255	0.006225534	0.00547694
0.259	1.443318	0.6257614	0.2609985	0.1106921	0.05049574	0.02586632	0.01518614	0.01019262	0.007677201	0.006328214	0.005570099
0.26	1.448221	0.6286361	0.2625867	0.1115588	0.05098632	0.02616579	0.01538738	0.01034172	0.007797561	0.006432177	0.00566446
0.261	1.453134	0.6315194	0.2641817	0.1124303	0.05148039	0.02646782	0.01559061	0.01049246	0.007919348	0.006537432	0.005760033
0.262	1.458057	0.6344114	0.2657833	0.1133068	0.05197797	0.02677244	0.01579585	0.01064486	0.00804257	0.006643992	0.005856829
0.263	1.46299	0.6373122	0.2673917	0.1141881	0.05247905	0.02707966	0.01600311	0.01079893	0.008167242	0.006751867	0.005954858
0.264	1.467934	0.6402217	0.2690068	0.1150743	0.05298368	0.02738949	0.01621241	0.01095467	0.008293372	0.006861068	0.00605413
0.265	1.472888	0.64314	0.2706287	0.1159655	0.05349184	0.02770195	0.01642375	0.0111121	0.008420972	0.006971605	0.006154657
0.266	1.477852	0.6460671	0.2722573	0.1168616	0.05400357	0.02801704	0.01663715	0.01127123	0.008550055	0.007083489	0.006256449
0.267	1.482826	0.6490029	0.2738928	0.1177626	0.05451887	0.0283348	0.01685263	0.01143208	0.008680631	0.007196731	0.006359515
0.268	1.487811	0.6519476	0.275535	0.1186686	0.05503777	0.02865522	0.01707019	0.01159465	0.008812712	0.007311342	0.006463868
0.269	1.492805	0.654901	0.277184	0.1195796	0.05556027	0.02897833	0.01728985	0.01175896	0.008946308	0.007427334	0.006569517
0.27	1.49781	0.6578632	0.2788399	0.1204956	0.05608639	0.02930413	0.01751162	0.01192502	0.009081432	0.007544717	0.006676474
0.271	1.502826	0.6608343	0.2805026	0.1214166	0.05661615	0.02963265	0.01773551	0.01209284	0.009218094	0.007663501	0.006784748
0.272	1.507851	0.6638141	0.2821721	0.1223426	0.05714956	0.02996389	0.01796155	0.01226244	0.009356308	0.007783699	0.006894352
0.273	1.512887	0.6668028	0.2838486	0.1232736	0.05768663	0.03029786	0.01818973	0.01243382	0.009496083	0.007905322	0.007005295
0.274	1.517933	0.6698004	0.2855318	0.1242098	0.05822739	0.0306346	0.01842008	0.012607	0.009637431	0.00802838	0.007117589
0.275	1.522989	0.6728069	0.2872221	0.125151	0.05877184	0.0309741	0.0186526	0.01278199	0.009780366	0.008152884	0.007231244
0.276	1.528056	0.6758221	0.2889192	0.1260972	0.05932001	0.03131638	0.01888732	0.0129588	0.009924897	0.008278847	0.007346271
0.277	1.533133	0.6788463	0.2906232	0.1270486	0.0598719	0.03166145	0.01912424	0.01313745	0.01007104	0.008406279	0.007462682
0.278	1.53822	0.6818793	0.2923341	0.1280051	0.06042753	0.03200934	0.01936337	0.01331794	0.0102188	0.00853519	0.007580488
0.279	1.543317	0.6849213	0.294052	0.1289668	0.06098692	0.03236005	0.01960474	0.0135003	0.01036819	0.008665595	0.007699699
0.28	1.548425	0.6879721	0.2957769	0.1299336	0.06155008	0.03271361	0.01984834	0.01368453	0.01051923	0.008797502	0.007820326
0.281	1.553543	0.6910319	0.2975088	0.1309055	0.06211702	0.03307001	0.0200942	0.01387064	0.01067192	0.008930924	0.007942381
0.282	1.558671	0.6941006	0.2992476	0.1318826	0.06268777	0.03342928	0.02034234	0.01405865	0.01082628	0.009065873	0.008065876
0.283	1.563809	0.6971782	0.3009934	0.132865	0.06326234	0.03379143	0.02059275	0.01424857	0.01098232	0.009202358	0.00819082
0.284	1.568958	0.7002648	0.3027463	0.1338525	0.06384073	0.03415648	0.02084547	0.01444041	0.01114005	0.009340393	0.008317226
0.285	1.574117	0.7033603	0.3045062	0.1348453	0.06442297	0.03452444	0.02110049	0.01463419	0.01129948	0.009479989	0.008445104
0.286	1.579287	0.7064648	0.3062731	0.1358432	0.06500908	0.03489532	0.02135783	0.01482992	0.01146063	0.009621157	0.008574466
0.287	1.584466	0.7095782	0.3080471	0.1368465	0.06559906	0.03526914	0.02161751	0.0150276	0.01162351	0.009763909	0.008705324
0.288	1.589656	0.7127006	0.3098282	0.137855	0.06619294	0.03564591	0.02187954	0.01522726	0.01178813	0.009908256	0.008837688
0.289	1.594857	0.7158321	0.3116163	0.1388688	0.06679072	0.03602565	0.02214394	0.0154289	0.01195449	0.01005421	0.00897157
0.29	1.600067	0.7189724	0.3134115	0.1398879	0.06739242	0.03640838	0.02241071	0.01563255	0.01212263	0.01020178	0.009106982
0.291	1.605288	0.7221219	0.3152139	0.1409124	0.06799807	0.03679409	0.02267987	0.0158382	0.01229254	0.01035099	0.009243935
0.292	1.610519	0.7252803	0.3170234	0.1419421	0.06860767	0.03718282	0.02295143	0.01604588	0.01246423	0.01050184	0.009382441
0.293	1.615761	0.7284478	0.31884	0.1429772	0.06922123	0.03757458	0.02322542	0.01625559	0.01263773	0.01065434	0.009522511
0.294	1.621013	0.7316243	0.3206638	0.1440177	0.06983878	0.03796937	0.02350183	0.01646736	0.01281304	0.01080851	0.009664156
0.295	1.626275	0.7348099	0.3224947	0.1450635	0.07046033	0.03836722	0.02378069	0.01668118	0.01299018	0.01096435	0.009807389
0.296	1.631547	0.7380045	0.3243328	0.1461148	0.07108589	0.03876814	0.02406201	0.01689708	0.01316915	0.01112189	0.009952222
0.297	1.63683	0.7412081	0.3261781	0.1471714	0.07171547	0.03917214	0.02434579	0.01711507	0.01334997	0.01128113	0.01009867
0.298	1.642123	0.7444209	0.3280306	0.1482335	0.07234911	0.03957924	0.02463207	0.01733517	0.01353266	0.01144208	0.01024673
0.299	1.647427	0.7476427	0.3298903	0.149301	0.0729868	0.03998945	0.02492085	0.01755737	0.01371722	0.01160476	0.01039643
0.3	1.652741	0.7508736	0.3317572	0.1503739	0.07362857	0.04040279	0.02521213	0.0177817	0.01390366	0.01176918	0.01054778
0.301	1.658065	0.7541137	0.3336315	0.1514523	0.07427444	0.04081927	0.02550595	0.01800818	0.01409201	0.01193534	0.01070078
0.302	1.6634	0.7573628	0.3355129	0.1525362	0.07492439	0.0412389	0.0258023	0.0182368	0.01428227	0.01210327	0.01085546
0.303	1.668744	0.760621	0.3374016	0.1536256	0.07557848	0.04166171	0.02610122	0.0184676	0.01447445	0.01227298	0.01101181
0.304	1.6741	0.7638884	0.3392976	0.1547205	0.0762367	0.0420877	0.0264027	0.01870057	0.01466857	0.01244447	0.01116986
0.305	1.679465	0.7671649	0.3412009	0.1558209	0.07689907	0.04251689	0.02670676	0.01893573	0.01486464	0.01261776	0.01132962
0.306	1.684841	0.7704505	0.3431115	0.1569269	0.07756561	0.0429493	0.02701342	0.01917311	0.01506267	0.01279286	0.01149109
0.307	1.690228	0.7737454	0.3450295	0.1580384	0.07823633	0.04338493	0.02732268	0.0194127	0.01526268	0.01296979	0.01165429
0.308	1.695624	0.7770493	0.3469547	0.1591555	0.07891124	0.04382381	0.02763458	0.01965452	0.01546468	0.01314855	0.01181924
0.309	1.701031	0.7803624	0.3488874	0.1602782	0.07959037	0.04426595	0.02794911	0.01989859	0.01566867	0.01332916	0.01198594
0.31	1.706449	0.7836847	0.3508273	0.1614065	0.08027373	0.04471136	0.02826629	0.02014492	0.01587468	0.01351163	0.0121544
0.311	1.711877	0.7870163	0.3527747	0.1625404	0.08096132	0.04516006	0.02858614	0.02039352	0.01608272	0.01369597	0.01232465
0.312	1.717315	0.7903569	0.3547294	0.16368	0.08165317	0.04561207	0.02890867	0.0206444	0.01629279	0.0138822	0.01249668
0.313	1.722763	0.7937068	0.3566916	0.1648251	0.0823493	0.04606739	0.02923389	0.02089758	0.01650492	0.01407033	0.01267052
0.314	1.728222	0.797066	0.3586611	0.165976	0.08304971	0.04652604	0.02956182	0.02115308	0.01671911	0.01426037	0.01284617
0.315	1.733691	0.8004343	0.3606381	0.1671325	0.08375444	0.04698804	0.02989247	0.0214109	0.01693538	0.01445233	0.01302365
0.316	1.739171	0.8038118	0.3626225	0.1682947	0.08446347	0.0474534	0.03022586	0.02167106	0.01715374	0.01464623	0.01320297
0.317	1.744661	0.8071987	0.3646144	0.1694626	0.08517684	0.04792215	0.030562	0.02193358	0.0173742	0.01484208	0.01338414
0.318	1.750161	0.8105947	0.3666137	0.1706363	0.08589456	0.04839427	0.0309009	0.02219846	0.01759678	0.01503988	0.01356718
0.319	1.755672	0.8140001	0.3686206	0.1718156	0.08661665	0.04886981	0.03124259	0.02246572	0.01782149	0.01523967	0.01375209
0.32	1.761193	0.8174146	0.3706349	0.1730008	0.08734311	0.04934877	0.03158706	0.02273537	0.01804835	0.01544143	0.01393889
0.321	1.766725	0.8208385	0.3726567	0.1741917	0.08807398	0.04983117	0.03193435	0.02300743	0.01827735	0.0156452	0.0141276
0.322	1.772267	0.8242716	0.374686	0.1753884	0.08880924	0.05031702	0.03228445	0.02328191	0.01850853	0.01585098	0.01431822
0.323	1.777819	0.827714	0.3767229	0.1765908	0.08954895	0.05080633	0.03263739	0.02355883	0.01874189	0.01605878	0.01451076
0.324	1.783382	0.8311657	0.3787673	0.1777991	0.09029308	0.05129912	0.03299318	0.02383819	0.01897744	0.01626862	0.01470525
0.325	1.788955	0.8346268	0.3808192	0.1790132	0.09104168	0.05179541	0.03335183	0.02412001	0.0192152	0.01648051	0.01490168
0.326	1.794539	0.8380971	0.3828788	0.1802332	0.09179474	0.05229521	0.03371336	0.02440431	0.01945519	0.01669447	0.01510009
0.327	1.800133	0.8415768	0.3849458	0.181459	0.0925523	0.05279854	0.03407779	0.0246911	0.01969741	0.0169105	0.01530047
0.328	1.805737	0.8450658	0.3870205	0.1826906	0.09331435	0.05330541	0.03444512	0.02498039	0.01994187	0.01712862	0.01550284
0.329	1.811352	0.8485641	0.3891028	0.1839282	0.09408092	0.05381583	0.03481537	0.02527219	0.0201886	0.01734884	0.01570721
0.33	1.816977	0.8520718	0.3911927	0.1851716	0.09485203	0.05432982	0.03518856	0.02556653	0.0204376	0.01757118	0.0159136
0.331	1.822613	0.8555889	0.3932903	0.186421	0.09562768	0.0548474	0.03556469	0.02586341	0.02068889	0.01779564	0.01612202
0.332	1.828259	0.8591152	0.3953955	0.1876763	0.0964079	0.05536858	0.03594379	0.02616284	0.02094248	0.01802225	0.01633248
0.333	1.833915	0.8626511	0.3975083	0.1889375	0.0971927	0.05589338	0.03632588	0.02646485	0.02119839	0.01825101	0.01654499
0.334	1.839582	0.8661962	0.3996288	0.1902047	0.09798209	0.0564218	0.03671095	0.02676944	0.02145662	0.01848193	0.01675957
0.335	1.84526	0.8697507	0.401757	0.1914779	0.09877609	0.05695387	0.03709903	0.02707664	0.0217172	0.01871504	0.01697623
0.336	1.850947	0.8733147	0.4038929	0.1927571	0.09957471	0.0574896	0.03749014	0.02738644	0.02198013	0.01895034	0.01719499
0.337	1.856646	0.876888	0.4060365	0.1940422	0.100378	0.05802901	0.03788428	0.02769887	0.02224543	0.01918785	0.01741585
0.338	1.862354	0.8804708	0.4081878	0.1953334	0.1011859	0.05857211	0.03828147	0.02801395	0.02251311	0.01942758	0.01763883
0.339	1.868073	0.8840629	0.4103468	0.1966306	0.1019985	0.05911891	0.03868172	0.02833168	0.02278318	0.01966954	0.01786394
0.34	1.873803	0.8876646	0.4125136	0.1979339	0.1028158	0.05966944	0.03908506	0.02865207	0.02305567	0.01991375	0.01809119
0.341	1.879542	0.8912756	0.4146881	0.1992432	0.1036377	0.06022369	0.03949149	0.02897515	0.02333058	0.02016021	0.01832061
0.342	1.885293	0.894896	0.4168704	0.2005586	0.1044644	0.06078171	0.03990103	0.02930093	0.02360792	0.02040896	0.01855219
0.343	1.891053	0.898526	0.4190605	0.2018801	0.1052959	0.06134348	0.0403137	0.02962942	0.02388772	0.02065998	0.01878596
0.344	1.896825	0.9021654	0.4212584	0.2032076	0.106132	0.06190904	0.0407295	0.02996063	0.02416998	0.02091331	0.01902193
